SourceID,TargetID,Relationship Strenght
3307,3768,30%
2332,2415,30%
17389,2418,30%
2334,2422,30%
471,2460,30%
15268,15289,30%
11869,15300,30%
11869,17899,30%
11869,11838,30%
2744,2498,30%
10333,15691,30%
10333,16408,30%
11591,2514,30%
11591,15349,30%
11591,3337,30%
11591,15347,30%
11591,10418,30%
11591,10460,30%
11591,10467,30%
11591,10740,30%
11591,11600,30%
11591,15273,30%
11591,15348,30%
11591,12210,30%
11675,15297,30%
11675,2556,30%
11675,15314,30%
11675,15311,30%
11675,15306,30%
11675,15312,30%
11675,15309,30%
11675,15310,30%
11675,11479,30%
11675,15307,30%
11675,15287,30%
11675,15313,30%
11753,15297,30%
11753,15306,30%
11753,15307,30%
7153,2534,30%
15478,15696,30%
15478,21084,30%
11552,2539,30%
11552,20861,30%
11552,20865,30%
11159,2549,30%
11159,16408,30%
11159,16423,30%
2560,2550,30%
2560,11829,30%
2555,15238,30%
2555,3726,30%
2555,3748,30%
2555,11254,30%
2555,11254,30%
3638,2555,30%
3638,3393,30%
3638,3543,30%
3638,3726,30%
3638,3748,30%
3638,8248,30%
3638,20926,30%
3638,20894,30%
3638,17642,30%
11271,2555,30%
11271,4947,30%
11271,17211,30%
5944,2555,30%
5944,3581,30%
5944,11282,30%
5944,11651,30%
11907,2557,30%
11901,2563,30%
11901,11477,30%
10817,2566,30%
10817,20616,30%
10817,10479,30%
10817,11680,30%
10792,2566,30%
10792,10479,30%
10792,11680,30%
10449,2566,30%
10449,10479,30%
10449,11680,30%
15539,15697,30%
15539,21260,30%
2598,2571,30%
2598,2600,30%
2598,22161,30%
2598,17554,30%
2598,11084,30%
11057,2596,30%
11057,16110,30%
11057,16118,30%
11057,10761,30%
11057,10867,30%
11590,14160,30%
11590,15128,30%
11590,2718,30%
11590,17450,30%
11590,20776,30%
11590,20776,30%
11590,20778,30%
11590,20773,30%
11590,20777,30%
11590,20780,30%
11590,20774,30%
11590,20775,30%
11590,20775,30%
11590,17076,30%
2718,14160,30%
2718,22384,30%
2718,21899,30%
2718,22382,30%
2718,20780,30%
2718,17076,30%
2718,11254,30%
2718,11281,30%
2718,11590,30%
10633,2617,30%
10633,18258,30%
11052,2623,30%
11052,5022,30%
11052,10867,30%
11052,11833,30%
11052,11833,30%
11052,11833,30%
10101,2625,30%
10101,21749,30%
10101,18877,30%
10101,21774,30%
10101,8978,30%
10101,9594,30%
10101,10110,30%
15276,15296,30%
15276,10579,30%
11625,15353,30%
11625,10960,30%
11001,2647,30%
11001,2928,30%
11001,6128,30%
11001,9906,30%
11001,11005,30%
3155,2654,30%
3155,20485,30%
3155,20996,30%
3155,22218,30%
11252,2659,30%
11252,18252,30%
11252,11255,30%
11252,11828,30%
11589,2659,30%
11589,21371,30%
11589,21164,30%
2694,2661,30%
11219,2664,30%
11219,11646,30%
2675,2675,30%
2675,10477,30%
2675,11733,30%
11292,2683,30%
11292,7683,30%
15264,2686,30%
11352,2707,30%
11352,20612,30%
2646,2721,30%
2646,10574,30%
2646,11203,30%
2646,11531,30%
11782,2724,30%
11442,15146,30%
11442,6950,30%
2679,2729,30%
11319,15331,30%
11319,15354,30%
10421,2737,30%
10421,21313,30%
10421,21377,30%
10421,21461,30%
10421,10522,30%
10730,2756,30%
10730,3337,30%
10730,20855,30%
10730,12216,30%
2607,2758,30%
2607,15191,30%
2607,10901,30%
2758,2759,30%
10647,2762,30%
10647,6630,30%
10647,16328,30%
4828,2765,30%
4828,5643,30%
4828,17204,30%
4828,17205,30%
4828,17088,30%
15282,15295,30%
11484,2767,30%
11484,11070,30%
11676,13141,30%
11676,11829,30%
11676,11832,30%
11874,15292,30%
11597,15345,30%
11597,14125,30%
11597,2928,30%
11597,15344,30%
11597,3579,30%
11597,15346,30%
11597,3820,30%
11597,7683,30%
11597,15343,30%
11597,10777,30%
11597,11991,30%
11597,11998,30%
11597,12228,30%
10676,15332,30%
10676,11579,30%
12053,2789,30%
2705,2789,30%
2711,2789,30%
2162,15281,30%
2162,10384,30%
10909,15337,30%
10909,15338,30%
10909,17506,30%
11129,2795,30%
11129,20518,30%
12284,2802,30%
11400,2807,30%
11400,9808,30%
15173,2845,30%
15173,3490,30%
15173,3517,30%
15173,15744,30%
15173,3571,30%
15173,3624,30%
15173,3665,30%
15173,3702,30%
15173,3766,30%
15173,3818,30%
15173,6692,30%
15173,21361,30%
15173,21362,30%
15173,21363,30%
15173,21364,30%
15173,21094,30%
15173,21512,30%
15173,15749,30%
15173,10731,30%
9285,2859,30%
9285,2918,30%
9344,2873,30%
10993,2874,30%
10993,10584,30%
10993,15357,30%
3952,14118,30%
3952,4284,30%
3952,6720,30%
3952,17427,30%
3952,21822,30%
3952,21922,30%
6561,2907,30%
16257,2973,30%
16257,5858,30%
5059,2973,30%
5059,5858,30%
5309,2973,30%
5309,5953,30%
5309,16306,30%
5319,2973,30%
5319,6326,30%
5319,6347,30%
5319,7002,30%
3508,15382,30%
3508,3132,30%
3508,3674,30%
3508,20559,30%
3508,20916,30%
3508,17440,30%
3508,20925,30%
3508,20889,30%
3508,20945,30%
5066,2989,30%
6491,2998,30%
6491,5481,30%
6491,7644,30%
6491,16828,30%
6491,11012,30%
6491,11602,30%
12702,3020,30%
12702,3041,30%
12702,3042,30%
11994,16008,30%
11994,11998,30%
3295,15435,30%
3295,3535,30%
3295,15421,30%
3295,21226,30%
3295,16409,30%
3295,16409,30%
3295,16409,30%
3295,16409,30%
3494,3105,30%
3494,15662,30%
3494,3485,30%
3494,3553,30%
3494,3641,30%
3494,3651,30%
3494,3674,30%
3494,3747,30%
3494,3773,30%
3494,21135,30%
3494,21033,30%
3494,21028,30%
3494,21542,30%
3494,20534,30%
3494,17471,30%
3494,17435,30%
3494,21545,30%
3494,21322,30%
3494,21140,30%
3494,21389,30%
3494,22091,30%
10299,13978,30%
10299,4099,30%
10299,6173,30%
10299,7696,30%
10299,20671,30%
10299,17291,30%
10299,21166,30%
10299,10298,30%
10299,10921,30%
3729,15661,30%
3729,3491,30%
3729,15452,30%
3729,3513,30%
3729,3587,30%
3729,15370,30%
3729,15745,30%
3729,3685,30%
3729,3690,30%
3729,3766,30%
3729,15420,30%
3729,3785,30%
3729,21201,30%
3729,21239,30%
3729,21144,30%
3729,21651,30%
3729,21525,30%
3729,10006,30%
3729,10731,30%
3587,15661,30%
3587,3513,30%
3587,3536,30%
3587,3587,30%
3587,15369,30%
3587,15370,30%
3587,3690,30%
3587,3729,30%
3587,3751,30%
3587,3766,30%
3587,3785,30%
3725,15661,30%
3725,3248,30%
3725,15369,30%
3725,3725,30%
3725,15464,30%
3725,21231,30%
3725,21378,30%
3725,22320,30%
3298,15661,30%
3298,3135,30%
3298,3298,30%
3298,3457,30%
3298,3522,30%
3298,15367,30%
3298,3591,30%
3298,3727,30%
3298,22231,30%
3298,20971,30%
3298,22232,30%
3298,22229,30%
3298,21069,30%
3298,22325,30%
3298,22230,30%
3298,21325,30%
3298,21117,30%
3298,21118,30%
3441,15661,30%
3441,3482,30%
3441,3494,30%
3441,3543,30%
3441,15391,30%
3441,3792,30%
3441,17436,30%
3441,13146,30%
15458,15661,30%
15458,3494,30%
15458,3499,30%
15458,15710,30%
15458,3582,30%
15458,15711,30%
15458,15714,30%
15458,3714,30%
15458,21083,30%
15458,21021,30%
15458,21450,30%
15458,17757,30%
15458,17436,30%
15458,21085,30%
15458,20653,30%
3161,15661,30%
3161,3593,30%
3161,3624,30%
3161,15129,30%
3161,3652,30%
3161,3674,30%
3161,15436,30%
3161,3747,30%
3161,3792,30%
3161,22328,30%
3161,21312,30%
3161,21322,30%
3161,17729,30%
3161,21114,30%
3161,21467,30%
3161,21468,30%
3161,21506,30%
3810,15661,30%
3810,3729,30%
3181,15661,30%
3181,3491,30%
3181,15452,30%
3181,3587,30%
3181,3685,30%
3181,3729,30%
3181,3810,30%
3616,15661,30%
3616,15393,30%
3616,22324,30%
3616,20843,30%
3513,15558,30%
3513,3491,30%
3513,3587,30%
3513,15370,30%
3513,3685,30%
3513,3690,30%
3513,3729,30%
3513,3766,30%
3513,3785,30%
3513,9842,30%
3513,15736,30%
3122,15636,30%
3122,3333,30%
3122,15448,30%
3122,3674,30%
3806,3113,30%
3806,3141,30%
3806,15167,30%
3806,3735,30%
3806,15131,30%
3460,3113,30%
3460,3141,30%
3460,3530,30%
3460,3530,30%
3460,3740,30%
3460,15177,30%
3460,15131,30%
3460,15133,30%
3460,20642,30%
3460,20666,30%
3460,19062,30%
3460,20641,30%
3411,3114,30%
3575,3115,30%
3575,15437,30%
3575,15468,30%
3575,20984,30%
3575,21243,30%
3575,21245,30%
3575,20827,30%
3619,3117,30%
3619,3619,30%
3619,3625,30%
3625,3117,30%
3625,3619,30%
3625,3619,30%
15498,15485,30%
15498,15540,30%
15498,7409,30%
3785,3121,30%
3785,3491,30%
3785,3513,30%
3785,3587,30%
3785,3592,30%
3785,15370,30%
3785,3674,30%
3785,3690,30%
3785,3729,30%
3785,3754,30%
3785,3766,30%
3785,21239,30%
3785,20977,30%
3785,16409,30%
3785,21406,30%
3785,21508,30%
3785,8846,30%
15490,3122,30%
15490,3265,30%
15490,15322,30%
15490,21372,30%
15490,21479,30%
3257,3122,30%
3257,20706,30%
3257,20705,30%
3257,20705,30%
3333,3122,30%
3333,15448,30%
3333,21253,30%
3124,3124,30%
3124,3473,30%
3124,20995,30%
3124,22156,30%
3124,22204,30%
3124,21128,30%
3680,3126,30%
3680,3126,30%
3680,3660,30%
3680,20909,30%
3660,3126,30%
3660,3126,30%
3660,3680,30%
3660,20902,30%
3660,20909,30%
3624,15720,30%
3624,3624,30%
3624,3632,30%
3624,21199,30%
3624,21315,30%
3624,12008,30%
3341,3129,30%
15512,15486,30%
15512,3485,30%
15512,15430,30%
15512,3572,30%
15512,8066,30%
15512,21025,30%
3816,15721,30%
3816,3478,30%
3816,3478,30%
3816,3490,30%
3816,3766,30%
3816,21456,30%
15485,15580,30%
15485,3507,30%
15485,7409,30%
15485,7409,30%
15485,7409,30%
15485,21275,30%
15485,21482,30%
3666,15358,30%
3666,3551,30%
3666,3551,30%
3666,3586,30%
3666,3600,30%
3666,3600,30%
3666,3600,30%
3666,3765,30%
3666,20911,30%
3666,20908,30%
3666,20709,30%
3666,20708,30%
3666,20710,30%
3481,15565,30%
3481,3481,30%
3481,3724,30%
3481,3734,30%
3481,3768,30%
3481,7409,30%
3481,21261,30%
3481,21146,30%
3481,21137,30%
3481,21061,30%
3481,10017,30%
3230,15192,30%
3230,3255,30%
3230,3550,30%
3812,15192,30%
3812,15414,30%
3812,3805,30%
3812,22176,30%
3812,17917,30%
3812,21211,30%
15502,3135,30%
15502,15664,30%
15502,3629,30%
15502,22191,30%
15502,22319,30%
3566,3136,30%
3566,15390,30%
3566,3601,30%
3566,17708,30%
3566,21503,30%
3138,3138,30%
3138,21070,30%
3138,17714,30%
3138,21072,30%
3138,21168,30%
15657,15671,30%
3797,3141,30%
3797,3531,30%
3797,3701,30%
3797,3821,30%
3797,6512,30%
3797,20687,30%
3797,20676,30%
3797,20651,30%
12209,3141,30%
12209,10053,30%
12209,15771,30%
3550,3141,30%
3550,22110,30%
3550,17516,30%
3550,21202,30%
3550,22109,30%
3550,20690,30%
3550,22106,30%
3550,22108,30%
3701,3141,30%
3701,3531,30%
3701,3740,30%
3701,3797,30%
3701,3821,30%
3701,20676,30%
3701,20651,30%
3531,3141,30%
3531,3701,30%
3531,3797,30%
3531,3821,30%
3531,6512,30%
3531,22269,30%
3531,20676,30%
3531,20651,30%
3184,3142,30%
3184,3148,30%
3184,3174,30%
3184,3174,30%
3184,15330,30%
3184,3389,30%
3184,15476,30%
3184,15168,30%
3184,20812,30%
3389,3142,30%
3389,3174,30%
3389,3184,30%
3389,15168,30%
3389,3581,30%
3389,20661,30%
3148,3142,30%
3148,3174,30%
3148,15330,30%
3148,3389,30%
3148,20812,30%
10825,3142,30%
10825,22159,30%
10825,20851,30%
15500,15500,30%
15500,3674,30%
3143,3143,30%
3143,3471,30%
3143,20678,30%
3143,11230,30%
3146,3146,30%
3146,3485,30%
3146,3572,30%
3146,20619,30%
3146,20648,30%
3146,22267,30%
3146,9174,30%
3162,3146,30%
3162,3485,30%
3162,3651,30%
3162,3672,30%
3162,3697,30%
3162,3697,30%
3162,3773,30%
3162,17880,30%
3162,20944,30%
3162,20727,30%
3162,20698,30%
3162,22263,30%
3569,15154,30%
3569,15154,30%
3569,15156,30%
3569,3479,30%
3569,3628,30%
3569,15175,30%
3569,15179,30%
3653,15439,30%
3653,20558,30%
3653,22215,30%
3525,3153,30%
3525,3153,30%
3159,3153,30%
3159,3796,30%
3159,21133,30%
3159,21420,30%
3520,15517,30%
3520,15055,30%
3520,3802,30%
3520,15735,30%
3750,15424,30%
3750,15368,30%
3750,3628,30%
3750,21116,30%
3750,22414,30%
3509,15613,30%
3509,3211,30%
3509,3363,30%
3509,3380,30%
3509,3674,30%
3509,3724,30%
3509,22102,30%
3509,21327,30%
3509,22103,30%
3509,22100,30%
3509,22101,30%
3509,21405,30%
3509,22104,30%
3509,22105,30%
3509,17440,30%
3509,21458,30%
3509,21035,30%
3509,21142,30%
3150,3158,30%
3150,20946,30%
3150,20941,30%
3796,3159,30%
3796,21420,30%
15433,15606,30%
15433,3715,30%
15433,15429,30%
15433,3799,30%
15433,3799,30%
15433,15423,30%
15433,15423,30%
15433,21038,30%
15433,22098,30%
15433,21106,30%
15433,21338,30%
15433,21338,30%
15433,21338,30%
15433,21338,30%
15433,21087,30%
15433,21422,30%
15429,15606,30%
15429,15433,30%
15429,3715,30%
15429,3799,30%
15429,15423,30%
15429,21105,30%
15429,21338,30%
15429,21338,30%
3373,3161,30%
3373,3781,30%
3373,21228,30%
3373,21449,30%
3373,21469,30%
3781,3161,30%
3781,3373,30%
3697,3162,30%
3697,3572,30%
3697,3651,30%
3697,3697,30%
3697,15211,30%
3697,17517,30%
3697,20727,30%
3697,20726,30%
3697,22263,30%
3672,3162,30%
3672,3489,30%
3672,3489,30%
3672,3589,30%
3672,3589,30%
3672,3589,30%
3579,15155,30%
3579,3820,30%
15550,15642,30%
15550,22133,30%
3222,3164,30%
3222,3222,30%
3222,20872,30%
3222,20877,30%
15530,15535,30%
15530,3640,30%
15530,15630,30%
15530,21317,30%
15530,21013,30%
15569,15535,30%
15569,15547,30%
15569,3571,30%
15569,3702,30%
15569,3702,30%
15569,21240,30%
15569,21312,30%
15569,21361,30%
15569,21362,30%
15569,21362,30%
15569,21362,30%
15569,21362,30%
15569,21362,30%
15569,21362,30%
15569,17878,30%
15569,21363,30%
15569,21519,30%
15569,21047,30%
15644,15672,30%
15644,21059,30%
15426,3166,30%
15426,15394,30%
15426,3304,30%
15426,15705,30%
15426,7155,30%
15426,21408,30%
3304,3166,30%
3304,15394,30%
3304,3202,30%
3304,15426,30%
15387,3167,30%
15387,3712,30%
15415,3167,30%
3712,3167,30%
3712,15387,30%
3712,15387,30%
3712,15415,30%
3712,15417,30%
3712,15417,30%
3712,3739,30%
3712,22326,30%
3712,21097,30%
3712,18876,30%
3764,3170,30%
3764,15322,30%
3764,15197,30%
3764,3598,30%
3764,3764,30%
3764,3764,30%
3764,21215,30%
3764,17699,30%
3764,21293,30%
3764,21369,30%
3406,3170,30%
3406,15360,30%
3406,15361,30%
3406,3499,30%
3406,3530,30%
3406,3530,30%
3406,3740,30%
3406,3745,30%
3406,15177,30%
3406,20666,30%
3406,22145,30%
3406,8863,30%
3171,3171,30%
3171,15425,30%
3171,15438,30%
3171,3322,30%
3282,3173,30%
3282,3173,30%
3282,15445,30%
15537,3173,30%
15537,3282,30%
15537,15445,30%
15537,21024,30%
15537,22298,30%
15483,3176,30%
15483,15164,30%
15483,15639,30%
15483,3590,30%
15483,22318,30%
15483,21011,30%
15639,3176,30%
15639,15483,30%
15639,3590,30%
15460,3179,30%
15460,3179,30%
15460,15632,30%
15460,3422,30%
15460,15546,30%
15460,15461,30%
15460,21274,30%
3422,3179,30%
3422,15450,30%
3422,15460,30%
3422,15461,30%
3422,20987,30%
15632,3179,30%
15632,3422,30%
15632,15450,30%
15632,3688,30%
15632,15460,30%
15632,15461,30%
15632,3748,30%
15632,21054,30%
15546,3179,30%
15546,3422,30%
15546,15450,30%
15546,15460,30%
15546,15461,30%
3446,3180,30%
15607,3182,30%
3368,15739,30%
3368,21272,30%
3424,3186,30%
3424,21160,30%
3751,15740,30%
3751,3319,30%
3751,3536,30%
3751,3622,30%
3751,3751,30%
3751,3784,30%
3751,21176,30%
3751,22113,30%
3751,21439,30%
3751,22114,30%
3570,3189,30%
3570,15213,30%
3658,15359,30%
3658,20898,30%
3706,15428,30%
3706,3794,30%
3771,3190,30%
3771,3382,30%
3771,15453,30%
3771,3674,30%
3771,3716,30%
3771,15467,30%
3771,21170,30%
3771,21218,30%
3771,21352,30%
3771,21353,30%
3771,17627,30%
3771,17757,30%
3771,20991,30%
3771,16409,30%
3771,16409,30%
3771,16409,30%
3771,16409,30%
3771,16409,30%
3771,16409,30%
3771,16409,30%
3771,16409,30%
3771,20913,30%
3771,11912,30%
15515,3190,30%
15515,21353,30%
15515,21020,30%
3792,3193,30%
3792,15163,30%
3792,3581,30%
3792,3581,30%
3792,3593,30%
3792,3618,30%
3792,3631,30%
3792,3685,30%
3792,5260,30%
3792,5430,30%
3792,20621,30%
3792,20631,30%
3792,20652,30%
3792,20629,30%
3792,20623,30%
3792,17440,30%
3792,20632,30%
3792,20633,30%
3792,20622,30%
3792,20636,30%
3792,15188,30%
3506,3194,30%
3506,3249,30%
3506,3426,30%
3506,22122,30%
3249,3194,30%
3249,3506,30%
3249,21266,30%
3249,22122,30%
3185,3196,30%
15510,15698,30%
15510,15510,30%
15510,15203,30%
15510,5314,30%
15510,5388,30%
15510,10853,30%
15510,11878,30%
3499,15360,30%
3499,15541,30%
3499,15593,30%
3499,15588,30%
3499,15480,30%
3499,15686,30%
3499,15189,30%
15189,15360,30%
15189,15541,30%
15189,15593,30%
15189,15588,30%
15189,15729,30%
15189,3499,30%
15189,3499,30%
15189,15480,30%
15189,15421,30%
15189,3733,30%
15189,15686,30%
15189,21031,30%
15189,21136,30%
15189,10491,30%
15588,15360,30%
15588,15541,30%
15588,15686,30%
15588,15189,30%
15588,21031,30%
15588,21136,30%
15588,17741,30%
15588,21046,30%
3733,15360,30%
3733,15593,30%
3733,3499,30%
3733,15189,30%
3733,22117,30%
3167,15387,30%
3167,15415,30%
3167,3712,30%
3167,21100,30%
3167,21101,30%
3167,22158,30%
3167,21102,30%
3167,21097,30%
3167,22219,30%
3167,22157,30%
3160,3197,30%
3160,20886,30%
3588,15699,30%
3588,3588,30%
3588,3779,30%
3588,21134,30%
15609,15700,30%
15609,3716,30%
15609,3716,30%
15609,3743,30%
3236,15700,30%
3236,3405,30%
3236,3716,30%
3743,15700,30%
3743,3261,30%
3743,15646,30%
3743,3716,30%
3743,21029,30%
15595,15595,30%
15595,3819,30%
15595,22090,30%
15595,21343,30%
15595,21343,30%
15595,21343,30%
15595,21344,30%
15595,17660,30%
3260,15193,30%
3260,3430,30%
3260,20702,30%
3260,20703,30%
3260,20701,30%
3492,3200,30%
3492,15412,30%
3492,15409,30%
3492,3630,30%
3492,21485,30%
3492,21167,30%
3492,21167,30%
3498,15427,30%
3498,22144,30%
3498,17515,30%
15394,3202,30%
15394,3304,30%
15394,15705,30%
15394,15426,30%
15394,7155,30%
15394,20728,30%
3166,3202,30%
3166,3304,30%
3166,20728,30%
3166,11631,30%
15536,15361,30%
15536,3593,30%
15536,3741,30%
15536,21430,30%
15612,15722,30%
15612,15681,30%
15612,15732,30%
3427,15386,30%
3427,15422,30%
3427,21271,30%
3427,17852,30%
15422,15386,30%
15422,3427,30%
15422,21220,30%
3175,3206,30%
3175,3206,30%
3175,3364,30%
3206,3206,30%
3206,3252,30%
3206,3268,30%
3206,3364,30%
3206,3593,30%
3206,3720,30%
3206,20948,30%
12217,3206,30%
12217,21690,30%
12217,21688,30%
12217,9101,30%
3364,3207,30%
3364,3581,30%
3364,3748,30%
3452,3208,30%
3287,3210,30%
3287,3210,30%
3287,3674,30%
3287,20883,30%
3287,20942,30%
3287,20890,30%
3204,3219,30%
3204,17439,30%
15451,3220,30%
5680,3220,30%
3220,3220,30%
3220,3382,30%
3220,15449,30%
3220,15451,30%
3147,3225,30%
3147,3271,30%
3505,15316,30%
3505,17544,30%
3505,20845,30%
3505,22147,30%
3505,20804,30%
3505,20849,30%
15566,3228,30%
15566,15563,30%
15566,15563,30%
15566,15555,30%
15566,3745,30%
15566,3753,30%
15566,3753,30%
15566,15568,30%
15566,22117,30%
15563,3228,30%
15563,15555,30%
15563,3745,30%
15563,3753,30%
15563,3753,30%
15563,15568,30%
3259,3229,30%
3259,3229,30%
3229,3229,30%
3229,3259,30%
3229,15522,30%
3229,9275,30%
3232,3232,30%
3232,22333,30%
3232,22239,30%
3232,22240,30%
3232,20879,30%
3232,20878,30%
3696,15388,30%
3696,3578,30%
3696,3655,30%
3405,3236,30%
3405,3714,30%
3562,3238,30%
3661,3242,30%
3661,3661,30%
3661,3661,30%
3661,20677,30%
3596,3243,30%
3596,3774,30%
3596,21180,30%
3596,21064,30%
3596,21212,30%
3596,21183,30%
3596,19062,30%
3596,10840,30%
3648,3244,30%
3648,3497,30%
3648,15199,30%
3648,15200,30%
3648,15202,30%
3648,20711,30%
3648,20712,30%
3539,3246,30%
3539,3522,30%
3539,20951,30%
3539,20940,30%
3539,21110,30%
3321,3247,30%
15464,3248,30%
15464,3725,30%
15464,21198,30%
15464,21231,30%
15464,22140,30%
15505,15505,30%
15505,15702,30%
15505,3716,30%
15505,15713,30%
3392,3252,30%
3392,3268,30%
3392,3364,30%
3392,3376,30%
3392,3748,30%
3392,21347,30%
3392,10027,30%
3308,3252,30%
3308,3331,30%
3308,15397,30%
3317,3255,30%
3317,3255,30%
3317,3319,30%
3317,3480,30%
3317,3512,30%
3317,15730,30%
3317,3550,30%
3317,15647,30%
3317,15604,30%
3317,3812,30%
3317,3814,30%
3317,22085,30%
3299,3258,30%
3299,3480,30%
3299,22123,30%
10728,16019,30%
10728,10574,30%
3436,3264,30%
3436,22302,30%
3277,3266,30%
3277,21277,30%
3277,20937,30%
3177,3268,30%
15360,15541,30%
15360,15593,30%
15360,15588,30%
15360,3499,30%
15360,15686,30%
15360,15189,30%
15360,21056,30%
15360,22117,30%
15360,21470,30%
15360,21474,30%
15480,15541,30%
3225,3271,30%
3351,15157,30%
3351,3448,30%
3351,3469,30%
3351,20624,30%
3351,20625,30%
3421,15440,30%
3421,15442,30%
3421,3470,30%
3421,20986,30%
3421,21451,30%
3360,15395,30%
3360,3323,30%
3360,3400,30%
3360,21351,30%
3323,15395,30%
3323,3360,30%
3400,15395,30%
3400,15399,30%
3400,15420,30%
3400,3790,30%
3400,20534,30%
3400,21351,30%
3400,17757,30%
3400,17878,30%
3300,15441,30%
3300,3528,30%
15624,15362,30%
15624,15729,30%
15624,3672,30%
15624,21296,30%
15624,21416,30%
3419,15362,30%
3419,3485,30%
3419,3494,30%
3419,3545,30%
3419,3714,30%
3419,3809,30%
3419,6872,30%
3419,7409,30%
3419,20885,30%
3419,20899,30%
3572,15724,30%
3572,3485,30%
3572,3485,30%
3572,3494,30%
3572,3553,30%
3572,3572,30%
3572,3572,30%
3572,3629,30%
3572,3641,30%
3572,3651,30%
3572,3773,30%
3572,17517,30%
3572,12006,30%
10620,3274,30%
10620,11672,30%
10620,11766,30%
3266,3277,30%
3266,3460,30%
3266,20880,30%
3266,22244,30%
3266,20937,30%
3361,3278,30%
3361,3293,30%
3361,20965,30%
15501,15663,30%
15501,3635,30%
15501,3775,30%
15501,21010,30%
15501,21186,30%
15501,22190,30%
15501,21161,30%
15501,21396,30%
15501,21419,30%
15501,21213,30%
15501,21009,30%
15617,15662,30%
3553,15662,30%
3553,3482,30%
3553,3485,30%
3553,3485,30%
3553,3494,30%
3553,3494,30%
3553,3553,30%
3553,15564,30%
3553,15731,30%
3553,3630,30%
3553,3747,30%
3553,3773,30%
3553,21179,30%
3553,17517,30%
15551,15662,30%
15551,15158,30%
15551,15733,30%
15551,3808,30%
15551,7028,30%
15551,21237,30%
15551,21249,30%
15551,21163,30%
15551,21911,30%
15551,21397,30%
15551,21522,30%
15551,21533,30%
15395,3279,30%
15395,3323,30%
15395,22124,30%
3342,3281,30%
5178,3281,30%
5178,16006,30%
5178,10983,30%
3543,15363,30%
3543,3393,30%
3543,3543,30%
3543,3638,30%
3543,3720,30%
3543,15371,30%
3543,3740,30%
3543,3741,30%
3543,3748,30%
3543,3749,30%
3543,15375,30%
3543,4131,30%
3543,8248,30%
3543,20938,30%
3543,22331,30%
3543,20895,30%
3543,20882,30%
3286,3286,30%
3286,3286,30%
3286,21076,30%
3286,21074,30%
3286,21527,30%
3286,20458,30%
3286,20988,30%
3210,3287,30%
3210,17435,30%
3429,3288,30%
3354,15385,30%
3354,15418,30%
3354,20978,30%
3819,3294,30%
3819,3326,30%
3819,3386,30%
3819,3433,30%
3710,3297,30%
3578,3298,30%
3578,20994,30%
3457,3298,30%
3457,3298,30%
3457,15430,30%
3457,21192,30%
3457,21155,30%
3457,20971,30%
3457,20971,30%
3457,22325,30%
3457,16440,30%
3258,3299,30%
3349,3300,30%
3668,3301,30%
3668,3584,30%
3668,3739,30%
3584,3301,30%
3584,3668,30%
3584,3739,30%
3584,20968,30%
3584,21258,30%
3584,21497,30%
3377,3302,30%
3377,15317,30%
3377,3491,30%
3331,3308,30%
3331,3691,30%
3331,22412,30%
15186,15186,30%
15186,3524,30%
15186,3572,30%
15186,3773,30%
15186,22273,30%
15186,11730,30%
3524,15186,30%
3524,3485,30%
3524,3524,30%
3524,3572,30%
3524,3654,30%
3524,3773,30%
3524,22274,30%
3524,22273,30%
3524,20650,30%
3524,22304,30%
15643,15673,30%
15651,15674,30%
15651,15741,30%
3255,3317,30%
3318,3318,30%
3318,3494,30%
3318,3727,30%
3318,22222,30%
3688,15701,30%
3688,3581,30%
3688,3581,30%
3688,15645,30%
3688,3713,30%
3688,21016,30%
3705,3319,30%
3705,15366,30%
3705,3705,30%
3705,3705,30%
3705,20928,30%
3705,20597,30%
3705,20929,30%
3705,20900,30%
3705,18545,30%
15182,3319,30%
15182,3500,30%
15182,3784,30%
3784,3319,30%
3784,3500,30%
3784,3784,30%
3784,15182,30%
3784,21206,30%
3784,20659,30%
3784,22234,30%
3500,3319,30%
3500,3784,30%
3500,15182,30%
3500,21206,30%
3500,22234,30%
3247,3321,30%
3247,3494,30%
3247,3581,30%
3247,3674,30%
3247,3724,30%
3247,3875,30%
3247,7581,30%
3247,20715,30%
3247,20719,30%
3247,20716,30%
3247,20714,30%
3247,20717,30%
3247,20718,30%
3605,15158,30%
3605,3485,30%
3605,3572,30%
3605,3651,30%
3605,3808,30%
3605,20646,30%
3605,22265,30%
3605,20627,30%
3605,22268,30%
3605,9467,30%
3605,11383,30%
15507,15158,30%
15507,15158,30%
15507,3605,30%
15507,3808,30%
15600,3325,30%
3325,15600,30%
3325,21207,30%
2622,3326,30%
2622,5687,30%
2622,16222,30%
11300,16020,30%
11300,4947,30%
11300,12016,30%
15172,15725,30%
15172,15159,30%
15172,15160,30%
15172,3380,30%
15172,15166,30%
15172,3494,30%
15172,3555,30%
15172,15169,30%
15172,15135,30%
15172,15171,30%
15172,3665,30%
15172,3709,30%
15172,22343,30%
15172,18328,30%
3555,15159,30%
3555,15160,30%
3555,3380,30%
3555,15166,30%
3555,15169,30%
3555,15169,30%
3555,15135,30%
3555,15171,30%
3555,3665,30%
3555,3709,30%
3555,15134,30%
3555,22343,30%
3555,18328,30%
3555,20645,30%
3195,3329,30%
3195,3329,30%
11137,16044,30%
11137,3581,30%
11137,7720,30%
